"DISTRITO","SECCION","BARRIO","PAIS_NACIMIENTO","HOMBRES","MUJERES"
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","PAKISTAN",1,0
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","PARAGUAY",1,0
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","PERU",2,3
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","PORTUGAL",0,1
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","PRINCIPADO DE ANDORRA",2,2
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","REINO UNIDO",1,0
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DOMINICANA",0,1
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","RUMANIA",3,2
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","RUSIA",1,1
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","SUIZA",2,2
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","TANZANIA",1,0
" 09"," 038","PARQUE ALCOSA-JARDINES DEL EDEN","VENEZUELA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","ANTIGUA YUGOSLAVIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","ARGELIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","AUSTRIA",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","BANGLA-DESH",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","BELGICA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","BOLIVIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","BRASIL",0,2
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","CHILE",1,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","CHINA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","COLOMBIA",6,9
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","FRANCIA",2,3
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","GEORGIA",1,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","ITALIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","MARRUECOS",2,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","NICARAGUA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","NORUEGA",2,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","OTROS PAISES SIN RELACION DIPLOMATICA",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","PAISES BAJOS",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","PAKISTAN",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","PERU",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","PORTUGAL",2,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA CHECA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DOMINICANA",2,6
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","RUMANIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","SUECIA",0,1
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","SUIZA",0,2
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","VENEZUELA",1,0
" 09"," 039","PARQUE ALCOSA-JARDINES DEL EDEN","ZAMBIA",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","ALBANIA",0,3
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","ALEMANIA",3,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","ANTIGUA YUGOSLAVIA",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","ARGENTINA",2,4
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","AUSTRIA",4,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","BELGICA",1,0
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","BOLIVIA",2,5
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","BRASIL",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","CHINA",1,3
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","COLOMBIA",1,4
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","CUBA",3,3
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","ECUADOR",2,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","FILIPINAS",0,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","FINLANDIA",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","FRANCIA",3,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","KAZAJSTAN",1,3
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","MARRUECOS",3,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","MONTENEGRO",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","NIGERIA",1,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","NO CONSTA",1,0
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","PERU",6,8
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","PORTUGAL",1,0
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","PRINCIPADO DE ANDORRA",1,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","REINO UNIDO",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","RUMANIA",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","RUSIA",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","SANTA SEDE",0,1
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","SUIZA",1,2
" 09"," 040","PARQUE ALCOSA-JARDINES DEL EDEN","VENEZUELA",2,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","ALEMANIA",2,8
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","ARMENIA",1,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","AUSTRIA",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","BOLIVIA",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","CAMERUN",1,2
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","CHECOSLOVAQUIA",1,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","CHINA",7,8
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","COLOMBIA",13,15
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","CROACIA",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","CUBA",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","ECUADOR",6,6
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","ESTADOS UNIDOS DE AMERICA",2,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","FILIPINAS",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","FRANCIA",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","GEORGIA",1,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","GUINEA ECUATORIAL",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","IRAN",2,2
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","ITALIA",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","KIRGVISTAN",3,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","MARRUECOS",5,6
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","MONTENEGRO",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","NORUEGA",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","PAISES BAJOS",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","PARAGUAY",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","PERU",0,2
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","POLONIA",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","PORTUGAL",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","REINO UNIDO",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA CENTROAFRICANA",0,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DEMOCRATICA DEL CONGO",2,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DOMINICANA",1,4
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","RUMANIA",2,1
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","RUSIA",4,4
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","SANTO TOME Y PRINCIPE",0,2
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","SERBIA Y MONTENEGRO",1,0
" 09"," 041","PARQUE ALCOSA-JARDINES DEL EDEN","VENEZUELA",2,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ALBANIA",1,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ALEMANIA",0,2
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ANGOLA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ARGENTINA",1,2
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ARMENIA",3,3
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","AUSTRIA",3,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","BELGICA",2,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","BOLIVIA",3,3
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","BRASIL",0,3
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","BULGARIA",2,4
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","BURKINA FASSO",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","CHECOSLOVAQUIA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","COLOMBIA",3,5
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","CUBA",2,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ESTADOS UNIDOS DE AMERICA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","FRANCIA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","ITALIA",0,2
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","LETONIA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","MARRUECOS",1,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","MAURITANIA",0,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","MONACO",0,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","NIGERIA",1,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","PAISES BAJOS",1,3
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","PORTUGAL",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DOMINICANA",0,1
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","RUSIA",4,4
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","SUECIA",1,0
" 09"," 042","PARQUE ALCOSA-JARDINES DEL EDEN","SUIZA",2,0
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","ALEMANIA",2,3
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","ARGENTINA",2,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","AUSTRALIA",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","BELGICA",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","BOLIVIA",3,2
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","BRASIL",0,3
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","BULGARIA",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","CHECOSLOVAQUIA",1,0
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","COLOMBIA",4,5
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","CUBA",1,0
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","ESTADOS UNIDOS DE AMERICA",1,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","FRANCIA",2,0
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","GUATEMALA",2,3
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","IRLANDA",0,2
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","LETONIA",1,0
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","MARRUECOS",2,4
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","MEXICO",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","NIGERIA",2,2
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","OTROS PAISES SIN RELACION DIPLOMATICA",2,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","PAISES BAJOS",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","POLONIA",0,1
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DEMOCRATICA DEL CONGO",1,2
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","REPUBLICA DOMINICANA",6,5
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","RUMANIA",7,5
" 09"," 043","PARQUE ALCOSA-JARDINES DEL EDEN","SUIZA",1,0
" 09"," 044","COLORES, ENTREPARQUES","ALEMANIA",7,7
" 09"," 044","COLORES, ENTREPARQUES","ANTIGUA YUGOSLAVIA",0,1
" 09"," 044","COLORES, ENTREPARQUES","ARGENTINA",0,1
" 09"," 044","COLORES, ENTREPARQUES","ARMENIA",1,0
" 09"," 044","COLORES, ENTREPARQUES","BELGICA",0,1
" 09"," 044","COLORES, ENTREPARQUES","BOLIVIA",1,3
" 09"," 044","COLORES, ENTREPARQUES","BRASIL",2,0
" 09"," 044","COLORES, ENTREPARQUES","BURKINA FASSO",1,0
" 09"," 044","COLORES, ENTREPARQUES","CHECOSLOVAQUIA",2,0
" 09"," 044","COLORES, ENTREPARQUES","CHILE",1,0
" 09"," 044","COLORES, ENTREPARQUES","CHINA",1,1
" 09"," 044","COLORES, ENTREPARQUES","COLOMBIA",1,2
" 09"," 044","COLORES, ENTREPARQUES","ECUADOR",0,1
" 09"," 044","COLORES, ENTREPARQUES","ESLOVAQUIA",1,0
" 09"," 044","COLORES, ENTREPARQUES","FRANCIA",2,4
" 09"," 044","COLORES, ENTREPARQUES","GUINEA ECUATORIAL",1,0
" 09"," 044","COLORES, ENTREPARQUES","INDIA",1,1
" 09"," 044","COLORES, ENTREPARQUES","IRAN",0,2
" 09"," 044","COLORES, ENTREPARQUES","ISLANDIA",0,1
" 09"," 044","COLORES, ENTREPARQUES","LITUANIA",0,2
" 09"," 044","COLORES, ENTREPARQUES","MARRUECOS",5,4
" 09"," 044","COLORES, ENTREPARQUES","MEXICO",0,2
" 09"," 044","COLORES, ENTREPARQUES","MOLDAVIA",0,1
" 09"," 044","COLORES, ENTREPARQUES","MONTENEGRO",0,2
" 09"," 044","COLORES, ENTREPARQUES","NIGERIA",1,2
" 09"," 044","COLORES, ENTREPARQUES","OTROS PAISES SIN RELACION DIPLOMATICA",3,2
" 09"," 044","COLORES, ENTREPARQUES","PAISES BAJOS",1,1
" 09"," 044","COLORES, ENTREPARQUES","PERU",0,1
" 09"," 044","COLORES, ENTREPARQUES","POLONIA",1,1
" 09"," 044","COLORES, ENTREPARQUES","REPUBLICA DOMINICANA",0,3
" 09"," 044","COLORES, ENTREPARQUES","RUMANIA",6,1
" 09"," 044","COLORES, ENTREPARQUES","RUSIA",1,0
" 09"," 044","COLORES, ENTREPARQUES","SENEGAL",1,0
" 09"," 044","COLORES, ENTREPARQUES","TANZANIA",1,0
" 09"," 045","COLORES, ENTREPARQUES","ALBANIA",1,1
" 09"," 045","COLORES, ENTREPARQUES","ALEMANIA",2,1
" 09"," 045","COLORES, ENTREPARQUES","ARMENIA",0,1
" 09"," 045","COLORES, ENTREPARQUES","AUSTRIA",1,0
" 09"," 045","COLORES, ENTREPARQUES","BELGICA",2,0
" 09"," 045","COLORES, ENTREPARQUES","BRASIL",0,3
" 09"," 045","COLORES, ENTREPARQUES","CAMERUN",3,0
" 09"," 045","COLORES, ENTREPARQUES","CANADA",0,1
" 09"," 045","COLORES, ENTREPARQUES","CHINA",2,3
" 09"," 045","COLORES, ENTREPARQUES","COLOMBIA",5,8
" 09"," 045","COLORES, ENTREPARQUES","CUBA",2,3
" 09"," 045","COLORES, ENTREPARQUES","ECUADOR",0,2
" 09"," 045","COLORES, ENTREPARQUES","ESTADOS UNIDOS DE AMERICA",1,0
" 09"," 045","COLORES, ENTREPARQUES","ISLANDIA",1,0
" 09"," 045","COLORES, ENTREPARQUES","ITALIA",3,5
" 09"," 045","COLORES, ENTREPARQUES","LETONIA",0,1
" 09"," 045","COLORES, ENTREPARQUES","MARRUECOS",2,1
" 09"," 045","COLORES, ENTREPARQUES","MEXICO",0,6
" 09"," 045","COLORES, ENTREPARQUES","PARAGUAY",0,1
" 09"," 045","COLORES, ENTREPARQUES","PERU",0,1
" 09"," 045","COLORES, ENTREPARQUES","PORTUGAL",2,2
" 09"," 045","COLORES, ENTREPARQUES","PRINCIPADO DE ANDORRA",1,0
" 09"," 045","COLORES, ENTREPARQUES","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 09"," 045","COLORES, ENTREPARQUES","REPUBLICA DOMINICANA",0,1
" 09"," 045","COLORES, ENTREPARQUES","REPUBLICA SUDAFRICANA",1,0
" 09"," 045","COLORES, ENTREPARQUES","SUIZA",1,0
" 09"," 045","COLORES, ENTREPARQUES","URUGUAY",0,1
" 09"," 045","COLORES, ENTREPARQUES","VIET-NAM",0,1
" 09"," 046","COLORES, ENTREPARQUES","ALBANIA",1,0
" 09"," 046","COLORES, ENTREPARQUES","ALEMANIA",4,4
" 09"," 046","COLORES, ENTREPARQUES","APATRIDA",1,0
" 09"," 046","COLORES, ENTREPARQUES","ARGENTINA",4,2
" 09"," 046","COLORES, ENTREPARQUES","ARMENIA",1,1
" 09"," 046","COLORES, ENTREPARQUES","AUSTRIA",1,1
" 09"," 046","COLORES, ENTREPARQUES","BOLIVIA",2,2
" 09"," 046","COLORES, ENTREPARQUES","BRASIL",2,2
" 09"," 046","COLORES, ENTREPARQUES","BURKINA FASSO",0,1
" 09"," 046","COLORES, ENTREPARQUES","CAMERUN",1,0
" 09"," 046","COLORES, ENTREPARQUES","CANADA",2,0
" 09"," 046","COLORES, ENTREPARQUES","CHINA",0,1
" 09"," 046","COLORES, ENTREPARQUES","COLOMBIA",6,12
" 09"," 046","COLORES, ENTREPARQUES","COSTA DE MARFIL",1,0
" 09"," 046","COLORES, ENTREPARQUES","CUBA",1,0
" 09"," 046","COLORES, ENTREPARQUES","ESLOVAQUIA",0,1
" 09"," 046","COLORES, ENTREPARQUES","FINLANDIA",0,1
" 09"," 046","COLORES, ENTREPARQUES","FRANCIA",4,0
" 09"," 046","COLORES, ENTREPARQUES","GRECIA",1,0
" 09"," 046","COLORES, ENTREPARQUES","IRAN",1,0
" 09"," 046","COLORES, ENTREPARQUES","IRLANDA",1,0
" 09"," 046","COLORES, ENTREPARQUES","ITALIA",5,0
" 09"," 046","COLORES, ENTREPARQUES","LIECHTENSTEIN",1,0
" 09"," 046","COLORES, ENTREPARQUES","MALI",1,0
" 09"," 046","COLORES, ENTREPARQUES","MARRUECOS",6,9
" 09"," 046","COLORES, ENTREPARQUES","MEXICO",0,2
" 09"," 046","COLORES, ENTREPARQUES","MONGOLIA",0,2
" 09"," 046","COLORES, ENTREPARQUES","MONTENEGRO",1,1
" 09"," 046","COLORES, ENTREPARQUES","NICARAGUA",0,1
" 09"," 046","COLORES, ENTREPARQUES","NIGERIA",2,0
" 09"," 046","COLORES, ENTREPARQUES","PAKISTAN",3,0
" 09"," 046","COLORES, ENTREPARQUES","PERU",1,1
" 09"," 046","COLORES, ENTREPARQUES","POLONIA",0,1
" 09"," 046","COLORES, ENTREPARQUES","PORTUGAL",1,2
" 09"," 046","COLORES, ENTREPARQUES","PRINCIPADO DE ANDORRA",2,1
" 09"," 046","COLORES, ENTREPARQUES","REPUBLICA DEMOCRATICA DEL CONGO",2,2
" 09"," 046","COLORES, ENTREPARQUES","REPUBLICA DOMINICANA",2,3
" 09"," 046","COLORES, ENTREPARQUES","RUMANIA",2,2
" 09"," 046","COLORES, ENTREPARQUES","RUSIA",1,1
" 09"," 046","COLORES, ENTREPARQUES","SIRIA",2,0
" 09"," 046","COLORES, ENTREPARQUES","SUIZA",3,1
" 09"," 046","COLORES, ENTREPARQUES","VENEZUELA",1,0
" 09"," 047","COLORES, ENTREPARQUES","ALBANIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","ALEMANIA",0,1
" 09"," 047","COLORES, ENTREPARQUES","ANTIGUA YUGOSLAVIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","ARGENTINA",0,3
" 09"," 047","COLORES, ENTREPARQUES","ARMENIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","BRASIL",0,1
" 09"," 047","COLORES, ENTREPARQUES","CANADA",0,1
" 09"," 047","COLORES, ENTREPARQUES","CHINA",1,1
" 09"," 047","COLORES, ENTREPARQUES","COLOMBIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","COSTA DE MARFIL",1,0
" 09"," 047","COLORES, ENTREPARQUES","ETIOPIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","FRANCIA",2,1
" 09"," 047","COLORES, ENTREPARQUES","GUINEA BISSAU",1,0
" 09"," 047","COLORES, ENTREPARQUES","ITALIA",2,1
" 09"," 047","COLORES, ENTREPARQUES","MALI",2,0
" 09"," 047","COLORES, ENTREPARQUES","MARRUECOS",1,0
" 09"," 047","COLORES, ENTREPARQUES","NIGERIA",1,0
" 09"," 047","COLORES, ENTREPARQUES","NO CONSTA",1,0
" 09"," 047","COLORES, ENTREPARQUES","PORTUGAL",1,0
" 09"," 047","COLORES, ENTREPARQUES","REPUBLICA CHECA",1,0
" 09"," 047","COLORES, ENTREPARQUES","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 09"," 047","COLORES, ENTREPARQUES","REPUBLICA DOMINICANA",1,0
" 09"," 047","COLORES, ENTREPARQUES","RUMANIA",2,0
" 09"," 047","COLORES, ENTREPARQUES","SUIZA",1,1
" 09"," 048","COLORES, ENTREPARQUES","ALBANIA",1,0
" 09"," 048","COLORES, ENTREPARQUES","ALEMANIA",6,4
" 09"," 048","COLORES, ENTREPARQUES","ARGENTINA",6,2
" 09"," 048","COLORES, ENTREPARQUES","ARMENIA",1,0
" 09"," 048","COLORES, ENTREPARQUES","BELGICA",0,1
" 09"," 048","COLORES, ENTREPARQUES","BRASIL",1,1
" 09"," 048","COLORES, ENTREPARQUES","BURKINA FASSO",0,1
" 09"," 048","COLORES, ENTREPARQUES","CHECOSLOVAQUIA",0,1
" 09"," 048","COLORES, ENTREPARQUES","CHINA",1,0
" 09"," 048","COLORES, ENTREPARQUES","COLOMBIA",5,7
" 09"," 048","COLORES, ENTREPARQUES","CUBA",1,0
" 09"," 048","COLORES, ENTREPARQUES","ETIOPIA",2,0
" 09"," 048","COLORES, ENTREPARQUES","FINLANDIA",0,1
" 09"," 048","COLORES, ENTREPARQUES","FRANCIA",3,1
" 09"," 048","COLORES, ENTREPARQUES","HONDURAS",0,2
" 09"," 048","COLORES, ENTREPARQUES","IRLANDA",0,1
" 09"," 048","COLORES, ENTREPARQUES","ITALIA",2,1
" 09"," 048","COLORES, ENTREPARQUES","MALI",1,0
" 09"," 048","COLORES, ENTREPARQUES","MARRUECOS",1,5
" 09"," 048","COLORES, ENTREPARQUES","MEXICO",0,3
" 09"," 048","COLORES, ENTREPARQUES","MONACO",1,1
" 09"," 048","COLORES, ENTREPARQUES","NO CONSTA",1,1
" 09"," 048","COLORES, ENTREPARQUES","NORUEGA",2,1
" 09"," 048","COLORES, ENTREPARQUES","PARAGUAY",2,1
" 09"," 048","COLORES, ENTREPARQUES","POLONIA",1,0
" 09"," 048","COLORES, ENTREPARQUES","PORTUGAL",3,1
" 09"," 048","COLORES, ENTREPARQUES","REINO UNIDO",1,2
" 09"," 048","COLORES, ENTREPARQUES","REPUBLICA DEMOCRATICA DEL CONGO",0,2
" 09"," 048","COLORES, ENTREPARQUES","RUMANIA",0,1
" 09"," 048","COLORES, ENTREPARQUES","RUSIA",4,2
" 09"," 048","COLORES, ENTREPARQUES","SANTA SEDE",1,0
" 09"," 048","COLORES, ENTREPARQUES","SUECIA",1,0
" 09"," 048","COLORES, ENTREPARQUES","SUIZA",0,2
" 09"," 048","COLORES, ENTREPARQUES","UCRANIA",0,2
" 09"," 048","COLORES, ENTREPARQUES","URUGUAY",1,0
" 09"," 049","COLORES, ENTREPARQUES","ALBANIA",1,0
" 09"," 049","COLORES, ENTREPARQUES","ALEMANIA",1,0
" 09"," 049","COLORES, ENTREPARQUES","ARGELIA",1,2
" 09"," 049","COLORES, ENTREPARQUES","ARGENTINA",1,0
" 09"," 049","COLORES, ENTREPARQUES","AUSTRIA",0,2
" 09"," 049","COLORES, ENTREPARQUES","BELGICA",3,0
" 09"," 049","COLORES, ENTREPARQUES","BOLIVIA",0,1
" 09"," 049","COLORES, ENTREPARQUES","BULGARIA",1,1
" 09"," 049","COLORES, ENTREPARQUES","CANADA",1,0
" 09"," 049","COLORES, ENTREPARQUES","CHINA",2,2
" 09"," 049","COLORES, ENTREPARQUES","COLOMBIA",0,1
" 09"," 049","COLORES, ENTREPARQUES","CUBA",1,0
" 09"," 049","COLORES, ENTREPARQUES","ECUADOR",2,3
" 09"," 049","COLORES, ENTREPARQUES","ESLOVAQUIA",0,1
" 09"," 049","COLORES, ENTREPARQUES","ESTADOS UNIDOS DE AMERICA",2,1
" 09"," 049","COLORES, ENTREPARQUES","ETIOPIA",1,0
" 09"," 049","COLORES, ENTREPARQUES","FRANCIA",0,2
" 09"," 049","COLORES, ENTREPARQUES","ITALIA",1,0
" 09"," 049","COLORES, ENTREPARQUES","LETONIA",0,1
" 09"," 049","COLORES, ENTREPARQUES","MARRUECOS",4,1
" 09"," 049","COLORES, ENTREPARQUES","MONTENEGRO",1,0
" 09"," 049","COLORES, ENTREPARQUES","PERU",1,0
" 09"," 049","COLORES, ENTREPARQUES","PORTUGAL",1,0
" 09"," 049","COLORES, ENTREPARQUES","REINO UNIDO",1,0
" 09"," 049","COLORES, ENTREPARQUES","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 09"," 049","COLORES, ENTREPARQUES","REPUBLICA DOMINICANA",1,0
